id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
247,2023,02,2023-02,      1, 11.848,     0,      2,     18,      1,    29
248,2023,03,2023-03,      4, 11.330,     1,      2,     14,      3,    32
249,2023,04,2023-04,      2, 11.257,     1,      2,     12,      1,    37
250,2023,05,2023-05,      1, 11.838,     0,0,     11,      1,    39
251,2023,06,2023-06,      0, 12.935,     0,0,      9,      2,    37
252,2023,07,2023-07,      0, 14.811,     0,0,      8,      1,    39
253,2023,08,2023-08,      0, 15.339,     0,0,      8,      0,    39
254,2023,09,2023-09,      0, 15.044,     0,0,      8,      0,    34
255,2023,10,2023-10,      0, 14.287,     0,0,      8,      0,    39
256,2023,11,2023-11,      0, 14.328,     0,0,      8,      0,    34
257,2023,12,2023-12,      0, 14.247,     1,0,      9,      0,    27
258,2024,01,2024-01,      0, 13.072,     0,      0,      9,      0,    25
259,2024,02,2024-02,      0, 12.714,     1,      1,      9,      0,    21
260,2024,03,2024-03,      0, 12.233,     0,      1,      8,      0,    25
261,2024,04,2024-04,      0, 11.281,     0,      0,      8,      0,    27
262,2024,05,2024-05,      0, 11.918,     0,0,      8,      0,    29
263,2024,06,2024-06,      0, 12.546,     0,0,      8,      0,    31
264,2024,07,2024-07,      0, 14.832,     0,0,      8,      0,    31
265,2024,08,2024-08,      0, 15.858,     0,0,      8,      0,    31
266,2024,09,2024-09,      0, 14.833,     0,0,      8,      0,    31
267,2024,10,2024-10,      0, 13.821,     0,0,      7,      1,    29
268,2024,11,2024-11,      0, 13.947,     0,0,      7,      0,    29
269,2024,12,2024-12,      0, 14.091,     0,0,      6,      1,    23
270,2025,01,2025-01,      0, 13.051,     0,      0,      5,      1,    22
271,2025,02,2025-02,      0, 12.226,     0,      0,      4,      1,    24
272,2025,03,2025-03,      0, 11.499,     0,      0,      4,      0,    27
273,2025,04,2025-04,      0, 10.626,     0,      0,      4,      0,    28
274,2025,05,2025-05,      0, 11.268,     0,0,      4,      0,    30
275,2025,06,2025-06,      0, 12.067,     0,0,      3,      1,    32
276,2025,07,2025-07,      0, 14.844,     0,0,      3,      0,    30
277,2025,08,2025-08,      1, 15.728,     0,0,      3,      0,    31
278,2025,09,2025-09,      1, 14.642,     0,0,      2,      1,    73
279,2025,10,2025-10,      1, 13.319,     0,0,      2,      0,    46
280,2025,11,2025-11,      1, 13.927,     0,0,      2,      0,    26
281,2025,12,2025-12,      1, 13.847,     0,0,      1,      1,    23
282,2026,01,2026-01,      1, 12.647,     0,      0,      1,      0,    23
283,2026,02,2026-02,      1, 11.876,     0,      0,      1,      0,    26
284,2026,03,2026-03,      1, 11.350,     0,      0,      1,      0,    26
285,2026,04,2026-04,      0, 11.292,     0,      0,      1,      0,    32
286,2026,05,2026-05,      0, 11.880,     0,0,      1,      0,    45
287,2026,06,2026-06,      0, 12.994,     0,0,      1,      0,    44
288,2026,07,2026-07,      1, 14.892,     1,0,      2,      0,    56
289,2026,08,2026-08,      2, 15.426,     0,0,      2,      0,    55
290,2026,09,2026-09,      2, 15.099,     0,0,      2,      0,    52
291,2026,10,2026-10,      2, 14.328,     1,0,      3,      0,    44
292,2026,11,2026-11,      3, 14.367,     1,0,      4,      0,    35
293,2026,12,2026-12,      3, 14.292,     1,0,      5,      0,    38
294,2027,01,2027-01,      3, 13.122,     0,      0,      5,      0,    36
295,2027,02,2027-02,      3, 12.727,     0,      0,      5,      0,    37
296,2027,03,2027-03,      4, 12.288,     1,      0,      5,      1,    35
297,2027,04,2027-04,      4, 11.315,     1,      0,      6,      0,    38
298,2027,05,2027-05,      4, 11.931,     0,0,      6,      0,    43
299,2027,06,2027-06,      5, 12.570,     0,0,      6,      0,    45
300,2027,07,2027-07,      3, 14.806,     0,0,      6,      0,    48
301,2027,08,2027-08,      3, 15.865,     0,0,      4,      2,    50
302,2027,09,2027-09,      2, 14.855,     0,0,      4,      0,    46
303,2027,10,2027-10,      2, 13.910,     0,0,      4,      0,    45
304,2027,11,2027-11,      2, 14.023,     1,0,      5,      0,    39
