id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
133,2013,08,2013-08,   8447, 14.769,  6205,0,  82109,    624,  2761
134,2013,09,2013-09,   2441, 14.443,  6656,0,  88760,      5,  2848
135,2013,10,2013-10,   2569, 14.107,  7263,0,  96023,      0,  3158
136,2013,11,2013-11,   2997, 13.716,  7676,0, 102002,   1697,  3284
137,2013,12,2013-12,   9848, 13.629,  8205,0, 110104,    103,  3512
138,2014,01,2014-01,  17200, 12.255,  8808,  24611,  94289,     12,  3035
139,2014,02,2014-02,  18201, 11.556,  7655,  16160,  85774,     10,  2594
140,2014,03,2014-03,  16447, 11.041,  6881,  13910,  78734,     11,  2868
141,2014,04,2014-04,  17055, 10.772,  6433,  19342,  65823,      2,  2709
142,2014,05,2014-05,  13904, 11.170,  5328,0,  71151,      0,  2116
143,2014,06,2014-06,  12761, 12.458,  5844,0,  76989,      6,  2564
144,2014,07,2014-07,   9043, 14.514,  5928,0,  79804,   3113,  2383
145,2014,08,2014-08,   4845, 14.905,  6388,0,  84289,   1903,  2335
146,2014,09,2014-09,   1722, 15.011,  6893,0,  91179,      3,  2563
147,2014,10,2014-10,    692, 13.780,  7378,0,  97412,   1145,  2507
148,2014,11,2014-11,    474, 13.568,  7975,0, 105358,     29,  2771
149,2014,12,2014-12,   7713, 13.435,  8696,0, 113878,    176,  3132
150,2015,01,2015-01,  22525, 12.260,  9189,  22032,  99875,   1160,  3442
151,2015,02,2015-02,  20266, 11.828,  8127,  24093,  83348,    561,  3074
152,2015,03,2015-03,  22365, 11.086,  6792,  12177,  77918,     45,  2260
153,2015,04,2015-04,  19179, 10.418,  6369,  17757,  66526,      4,  2230
154,2015,05,2015-05,  17370, 11.084,  5482,0,  71987,     21,  1943
155,2015,06,2015-06,  17258, 11.558,  5910,0,  77880,     17,  2265
156,2015,07,2015-07,  13964, 13.883,  6434,0,  84305,      9,  2148
157,2015,08,2015-08,   4294, 14.983,  6943,0,  91212,     36,  2733
158,2015,09,2015-09,   2530, 14.399,  7489,0,  98685,     16,  2932
159,2015,10,2015-10,   1372, 13.470,  7986,0, 104049,   2622,  2952
160,2015,11,2015-11,   1912, 13.463,  8489,0, 112472,     66,  3324
161,2015,12,2015-12,   6311, 13.639,  9070,0, 120286,   1256,  3823
162,2016,01,2016-01,  23823, 12.304,  9940,  28230, 101429,    567,  4571
163,2016,02,2016-02,  16667, 11.089,  8317,  31582,  77594,    570,  3468
164,2016,03,2016-03,  19559, 9.496 , 6398 ,  8557 , 75435 ,     0 , 4801m
165,2016,04,2016-04,  16112, 9.294 , 6233 , 13628 , 68040 ,     0 , 2366m
166,2016,05,2016-05,  19207, 9.891 , 5537 ,0, 73566 ,    11 , 1842m
167,2016,06,2016-06,  14979, 11.309,  6115,0,  79677,      4,  1953
168,2016,07,2016-07,   9733, 13.456,  6398,0,  85270,    805,  2115
169,2016,08,2016-08,   5247, 14.454,  6882,0,  91763,    389,  1808
170,2016,09,2016-09,   2621, 13.926,  7432,0,  99195,      0,  2746
171,2016,10,2016-10,   1056, 12.653,  8050,0, 107234,     11,  2624
172,2016,11,2016-11,   1216, 12.232,  8425,0, 109814,   5845,  3017
173,2016,12,2016-12,   9680, 12.062,  8922,0, 118448,    288,  2892
174,2017,01,2017-01,  18788, 10.739,  9722,  27081, 101084,      5,  2733
175,2017,02,2017-02,  15938, 9.490 , 8262 , 18851 , 90391 ,   104 , 5178m
176,2017,03,2017-03,  20810, 9.267 , 7637 , 23865 , 74159 ,     4 , 3055m
177,2017,04,2017-04,  15805, 10.395,  6153,  19124,  61188,      0,  2130
178,2017,05,2017-05,  16649, 11.208,  5120,0,  66308,      0,  1290
179,2017,06,2017-06,  10904, 11.882,  5408,0,  71700,     16,  1300
180,2017,07,2017-07,   6189, 13.700,  5864,0,  77549,     15,  1584
181,2017,08,2017-08,   3351, 14.717,  6283,0,  83797,     35,  1969
182,2017,09,2017-09,   1407, 14.294,  6811,0,  90557,     51,  2841
183,2017,10,2017-10,    635, 13.250,  7342,0,  97559,    340,  2727
184,2017,11,2017-11,   1000, 13.189,  7906,0, 104505,    960,  3088
185,2017,12,2017-12,  11403, 13.126,  8519,0, 112725,    299,  2630
186,2018,01,2018-01,  22669, 12.083,  9055,  26512,  94694,    574,  3139
187,2018,02,2018-02,  20383, 11.028,  7648,  17437,  84861,     44,  3210
188,2018,03,2018-03,  19216, 11.145,  6951,  24685,  67123,      4,  2113
189,2018,04,2018-04,  13645, 10.699,  5537,  11727,  60932,      1,  1484
190,2018,05,2018-05,  14853, 11.256,  5011,0,  65939,      4,  1428
191,2018,06,2018-06,  14479, 11.970,  5509,0,  71442,      6,  1543
192,2018,07,2018-07,   9604, 14.096,  5769,0,  76492,    719,  1787
193,2018,08,2018-08,   6136, 15.058,  6199,0,  82065,    626,  2351
194,2018,09,2018-09,   2118, 14.351,  6776,0,  88841,      0,  1807
195,2018,10,2018-10,    956, 13.146,  7309,0,  96011,    139,  2710
196,2018,11,2018-11,   4240, 12.791,  7844,0, 103845,     10,  2048
197,2018,12,2018-12,  13591, 12.939,  8342,0, 112098,     89,  2239
198,2019,01,2019-01,  20754, 11.788,  9163,  24816,  96268,    177,  3348
199,2019,02,2019-02,  20313, 11.208,  7948,  31173,  72887,    156,  2129
200,2019,03,2019-03,  16355, 11.365,  5940,  15781,  63032,     14,  1527
201,2019,04,2019-04,  16521, 10.418,  5208,   9891,  58349,      0,  1368
202,2019,05,2019-05,  15577, 11.041,  4753,0,  63087,     15,  1875
203,2019,06,2019-06,  14363, 11.768,  5125,0,  68169,     43,  1699
204,2019,07,2019-07,   8960, 14.662,  5542,0,  73652,     59,  1688
205,2019,08,2019-08,   4891, 15.508,  5938,0,  79397,    193,  1622
206,2019,09,2019-09,   1844, 14.458,  6321,0,  83790,   1928,  2066
207,2019,10,2019-10,   1598, 13.101,  6455,0,  87110,   3135,  3046
208,2019,11,2019-11,   2964, 13.838,  7113,0,  94220,      3,  3808
